System Time,Nox
2018-03-15 13:56:37.908720,16
2018-03-15 13:58:48.184827,17
2018-03-15 13:59:50.597071,17
2018-03-15 14:03:05.371584,16
2018-03-15 14:07:25.024507,15
2018-03-15 14:04:12.061699,16
2018-03-15 14:11:43.581944,16
2018-03-15 14:10:37.573582,17
2018-03-15 14:12:47.758897,16
2018-03-15 14:05:13.547108,15
2018-03-15 14:17:03.341819,14
2018-03-15 14:19:13.018758,16
2018-03-15 14:20:16.552785,16
2018-03-15 14:14:55.863103,14
2018-03-15 17:50:41.878038,12
2018-03-15 17:51:46.048900,12
2018-03-15 17:57:05.196718,14
2018-03-15 18:01:22.748860,15
2018-03-15 17:58:09.331548,14
2018-03-15 18:06:44.790588,15
2018-03-15 18:05:38.972063,15
2018-03-15 18:07:47.228444,15
2018-03-15 17:49:36.707673,13
2018-03-15 18:13:07.441806,15
2018-03-15 18:08:51.158273,15
2018-03-15 18:15:15.697558,15
2018-03-15 18:12:05.002998,15
2018-03-15 18:20:36.175686,15
2018-03-15 18:21:39.886375,15
2018-03-15 18:28:06.749883,15
2018-03-15 18:25:57.932085,15
2018-03-15 18:30:13.800408,14
2018-03-15 18:33:25.998225,13
2018-03-15 18:34:30.549865,13
2018-03-15 20:10:06.267054,27
2018-03-15 20:29:01.534401,13
2018-03-15 20:33:18.759748,13
2018-03-15 20:31:09.810726,13
2018-03-15 20:35:26.993032,13
2018-03-15 20:36:25.688400,13
2018-03-15 20:40:32.611433,13
2018-03-15 20:40:47.939765,13
2018-03-15 20:50:23.132398,13
2018-03-15 20:52:38.060988,13
2018-03-15 20:53:35.027167,13
2018-03-15 20:46:07.750105,13
2018-03-15 20:44:28.838609,12
2018-03-15 20:58:55.814989,13
2018-03-15 21:00:01.969923,13
2018-03-15 21:01:05.269796,12
2018-03-15 21:05:18.621446,11
2018-03-15 21:03:20.869283,12
2018-03-15 21:04:16.445011,12
2018-03-15 21:09:35.241612,12
2018-03-15 21:06:25.734427,11
2018-03-16 08:07:06.032899,30
2018-03-16 08:08:37.054177,35
2018-03-16 08:09:43.065724,23
2018-03-16 08:17:05.402404,26
2018-03-16 08:16:02.335430,18
2018-03-16 08:28:50.047352,10
2018-03-16 08:31:31.895971,10
2018-03-16 08:14:56.602281,37
2018-03-16 08:32:03.493467,10
2018-03-16 08:35:25.811415,10
2018-03-16 08:39:35.370874,10
2018-03-16 08:34:20.446934,10
2018-03-16 08:49:16.918858,11
2018-03-16 08:50:16.864847,19
2018-03-16 08:45:01.880879,11
2018-03-16 08:55:40.116148,11
2018-03-16 08:56:41.732742,11
2018-03-16 08:57:50.006360,11
2018-03-16 08:47:05.262000,11
2018-03-16 08:58:54.341274,23
2018-03-16 09:08:34.314044,10
2018-03-16 09:04:18.149882,19
2018-03-16 09:15:02.482037,10
2018-03-16 09:12:52.422300,12
2018-03-16 09:03:13.938751,10
2018-03-16 09:19:18.130340,11
2018-03-07 10:45:30.679793,166
2018-03-16 09:18:14.867935,11
2018-03-07 10:46:33.547712,142
2018-03-07 10:47:39.205244,125
2018-03-07 10:48:43.225262,117
2018-03-07 10:50:52.190993,99
2018-03-07 10:52:57.259837,86
2018-03-07 10:58:18.168155,74
2018-03-07 10:55:09.513588,79
2018-03-07 11:01:33.737607,66
2018-03-07 11:04:46.354956,62
2018-03-07 11:55:54.184540,60
2018-03-07 11:56:34.647816,49
2018-03-07 11:57:38.200380,47
2018-03-07 11:58:42.568034,44
2018-03-07 11:59:47.461438,41
2018-03-07 12:00:51.004140,39
2018-03-07 10:54:05.026841,83
2018-03-07 12:06:09.134879,29
2018-03-07 12:07:14.819809,28
2018-03-07 12:08:19.253778,25
2018-03-07 12:05:07.063900,32
2018-03-07 12:17:54.403136,32
2018-03-07 12:21:07.742424,24
2018-03-07 12:24:20.463854,19
2018-03-07 12:22:11.230525,22
2018-03-07 12:23:14.909438,41
2018-03-07 12:26:25.229750,20
2018-03-07 12:27:31.036452,38
2018-03-07 12:39:16.983127,26
2018-03-07 12:40:22.722144,26
2018-03-07 12:35:58.345128,26
2018-03-07 12:44:37.403075,26
2018-03-07 12:47:50.724344,26
2018-03-07 12:54:15.098446,24
2018-03-07 12:57:28.242128,24
2018-03-07 12:48:55.596266,25
2018-03-07 12:49:59.454097,25
2018-03-07 13:02:52.908910,24
2018-03-07 13:00:41.520970,25
2018-03-07 13:05:00.603169,24
2018-03-07 13:06:05.911793,24
2018-03-07 13:11:27.150577,23
2018-03-07 13:08:14.295556,24
2018-03-07 13:09:19.770495,24
2018-03-07 13:22:12.239843,22
2018-03-07 13:18:56.418007,22
2018-03-07 16:04:31.378637,39
2018-03-07 16:05:22.413145,33
2018-03-07 16:06:28.198248,30
2018-03-07 16:07:32.534830,28
2018-03-07 16:08:34.706433,25
2018-03-07 16:10:43.899098,36
2018-03-07 16:14:14.101620,90
2018-03-07 16:17:10.969471,13
2018-03-07 16:22:29.664506,14
2018-03-07 16:23:33.758327,11
2018-03-07 13:26:29.084344,22
2018-03-07 16:27:49.611094,35
2018-03-07 16:29:55.094159,35
2018-03-07 16:38:25.350762,41
2018-03-07 16:53:20.371278,24
2018-03-07 16:32:04.430942,13
2018-03-07 16:33:05.533221,11
2018-03-07 17:11:26.349056,29
2018-03-07 17:27:30.840501,31
2018-03-07 17:28:34.388867,31
2018-03-07 17:35:00.006278,31
2018-03-07 17:37:05.113394,30
2018-03-07 17:39:15.263349,30
2018-03-07 17:40:20.709545,30
2018-03-07 17:24:19.996453,31
2018-03-07 17:48:10.745596,31
2018-03-07 18:20:46.962894,25
2018-03-07 18:21:49.676642,22
2018-03-07 17:44:37.622741,29
2018-03-07 18:23:57.897337,18
2018-03-07 18:25:33.720601,17
2018-03-07 18:26:06.421710,31
2018-03-07 17:43:32.394002,29
2018-03-07 18:29:17.529034,14
2018-03-07 18:31:24.946701,14
2018-03-07 18:32:29.245158,29
2018-03-07 18:33:33.310585,14
2018-03-07 18:43:07.085299,13
2018-03-07 18:44:10.913010,12
2018-03-07 18:48:24.440440,12
2018-03-07 18:38:52.498073,13
2018-03-07 18:50:35.010003,12
2018-03-07 18:54:46.885601,12
2018-03-07 18:55:51.708585,12
2018-03-07 19:14:00.911371,25
2018-03-07 19:32:09.708868,21
2018-03-07 19:30:02.032667,28
2018-03-07 19:34:16.293094,27
2018-03-07 19:36:24.445037,28
2018-03-07 19:28:56.775513,28
2018-03-07 19:37:26.870767,13
2018-03-07 19:31:05.457224,48
2018-03-07 19:41:43.414259,15
2018-03-07 19:44:51.853355,25
2018-03-07 19:49:12.702989,11
2018-03-07 19:38:30.560224,12
2018-03-07 19:50:16.592831,11
2018-03-07 19:54:31.504883,16
2018-03-07 20:06:20.879237,22
2018-03-07 20:24:31.088488,27
2018-03-07 20:40:33.698493,28
2018-03-07 20:44:52.278140,29
2018-03-08 09:34:30.835115,49
2018-03-08 09:35:23.922432,39
2018-03-08 09:36:29.962982,33
2018-03-08 09:38:39.218536,55
2018-03-08 09:39:43.473808,20
2018-03-08 09:40:46.638135,35
2018-03-08 09:41:48.755251,16
2018-03-08 09:48:13.578816,34
2018-03-08 09:45:01.148825,86
2018-03-08 09:49:17.430513,15
2018-03-08 09:58:53.602214,24
2018-03-08 10:01:03.481941,23
2018-03-08 10:04:14.501112,23
2018-03-08 10:07:27.833544,23
2018-03-08 10:13:54.412731,23
2018-03-08 10:14:59.773256,23
2018-03-08 10:17:06.844492,22
2018-03-08 10:26:43.103143,22
2018-03-08 10:27:48.015939,21
2018-03-08 10:28:53.027031,21
2018-03-08 10:29:57.070058,21
2018-03-08 10:32:06.115765,20
2018-03-08 10:33:09.384079,20
2018-03-08 10:39:32.794556,240
2018-03-08 10:41:42.000211,19
2018-03-08 10:43:50.570621,19
2018-03-08 10:48:06.703108,19
2018-03-08 10:51:19.085036,58
2018-03-08 10:53:25.611747,11
2018-03-08 10:56:41.281881,22
2018-03-08 11:01:56.932835,24
2018-03-08 11:05:10.248595,30
2018-03-08 11:03:03.936966,46
2018-03-08 10:57:43.931984,37
2018-03-08 11:13:44.942038,18
2018-03-08 11:26:35.689121,22
2018-03-08 11:36:17.072842,24
2018-03-08 11:33:03.079212,23
2018-03-08 11:44:51.221899,26
2018-03-08 11:43:45.005492,26
2018-03-08 11:42:39.051762,26
2018-03-08 11:58:46.652042,26
2018-03-08 12:00:54.523266,47
2018-03-08 12:01:56.941372,36
2018-03-08 12:03:02.561518,28
2018-03-08 12:05:11.057097,13
2018-03-08 11:52:22.050211,26
2018-03-08 12:06:14.383973,12
2018-03-08 12:13:44.172072,19
2018-03-08 12:40:27.161764,28
2018-03-08 12:31:54.811115,26
2018-03-08 12:47:56.160635,28
2018-03-08 12:49:00.200970,28
2018-03-08 12:59:43.829328,28
2018-03-08 13:00:48.970971,28
2018-03-08 12:55:25.901901,29
2018-03-08 21:29:31.654309,31
2018-03-08 21:30:07.355511,26
2018-03-08 21:31:26.238557,22
2018-03-08 21:33:17.096435,21
2018-03-08 21:34:23.066569,20
2018-03-08 21:35:24.275735,19
2018-03-08 21:46:06.853222,24
2018-03-08 21:51:27.423583,24
2018-03-08 21:54:37.971171,24
2018-03-08 21:55:44.201310,24
2018-03-08 21:48:14.552402,25
2018-03-08 22:06:26.337648,23
2018-03-08 22:12:53.120249,23
2018-03-08 22:09:37.851177,23
2018-03-08 22:15:01.904426,22
2018-03-08 22:18:09.077651,22
2018-03-08 22:10:42.446822,23
2018-03-08 22:23:32.703958,22
2018-03-08 22:21:27.397674,22
2018-03-08 22:32:08.038632,21
2018-03-08 22:35:21.463938,21
2018-03-09 08:39:20.915878,25
2018-03-09 08:40:26.106264,25
2018-03-09 08:43:39.997768,25
2018-03-09 08:44:42.345496,24
2018-03-09 08:42:34.696125,25
2018-03-09 08:46:52.913589,23
2018-03-09 08:47:56.088036,23
2018-03-09 08:51:08.081029,23
2018-03-09 08:57:35.126004,23
2018-03-09 08:54:24.204972,22
2018-03-09 08:53:18.067301,22
2018-03-09 09:07:16.119269,22
2018-03-09 09:08:14.888091,22
2018-03-09 09:09:25.915070,21
2018-03-09 09:10:29.084196,21
2018-03-09 09:06:11.972837,22
2018-03-09 09:19:02.835726,20
2018-03-09 09:23:20.700716,20
2018-03-09 09:24:26.717378,19
2018-03-09 09:27:37.605704,18
2018-03-09 12:30:56.675980,24
2018-03-09 09:31:55.059181,19
2018-03-09 12:31:57.070409,22
2018-03-09 12:34:07.592020,100
2018-03-09 12:33:02.853682,36
2018-03-09 12:37:16.727618,18
2018-03-09 12:30:01.281491,61
2018-03-09 12:41:35.332973,15
2018-03-09 09:32:56.780068,18
2018-03-09 12:47:58.894985,50
2018-03-09 12:51:12.946867,68
2018-03-09 12:50:08.551150,16
2018-03-09 12:53:20.595342,38
2018-03-09 12:46:53.719511,17
2018-03-09 13:00:52.678997,38
2018-03-09 13:01:56.849723,18
2018-03-09 13:05:07.065975,19
2018-03-09 13:06:12.283378,19
2018-03-09 12:58:45.685904,19
2018-03-09 13:08:20.176294,20
2018-03-09 12:59:46.952696,43
2018-03-09 13:11:32.114646,22
2018-03-09 13:13:42.684254,22
2018-03-09 13:14:45.403654,20
2018-03-09 13:19:03.246084,21
2018-03-09 13:20:07.392155,21
2018-03-09 13:24:24.376769,22
2018-03-09 13:25:27.124680,21
2018-03-09 13:23:19.465806,21
2018-03-09 13:28:38.880421,24
2018-03-09 13:29:44.737882,24
2018-03-09 13:31:53.825921,23
2018-03-09 13:34:02.333016,21
2018-03-09 13:22:14.352355,21
2018-03-09 13:35:03.362406,21
2018-03-09 13:40:26.127320,23
2018-03-09 13:41:29.542562,23
2018-03-09 13:38:18.062837,22
2018-03-09 13:46:51.081471,24
2018-03-09 13:55:26.276804,22
2018-03-09 13:49:00.321713,24
2018-03-09 13:50:05.563958,22
2018-03-09 13:59:43.631453,20
2018-03-09 14:04:01.511034,20
2018-03-09 14:06:36.943999,72
2018-03-09 16:11:52.154555,61
2018-03-09 16:14:02.387265,57
2018-03-09 16:12:58.124936,44
2018-03-09 13:58:40.392665,22
2018-03-09 16:15:06.161358,16
2018-03-09 16:19:21.582427,87
2018-03-09 16:21:32.186818,21
2018-03-09 16:22:34.364271,101
2018-03-09 16:17:15.051574,15
2018-03-09 16:24:43.437477,31
2018-03-09 16:16:10.619092,46
2018-03-09 16:33:15.886142,35
2018-03-09 16:31:05.928841,11
2018-03-09 16:39:39.126593,18
2018-03-09 16:40:42.952617,18
2018-03-09 16:32:11.420854,50
2018-03-09 16:43:52.477494,16
2018-03-09 16:47:06.938798,20
2018-03-09 16:29:00.390288,14
2018-03-09 16:50:17.013155,20
2018-03-09 16:53:30.285247,21
2018-03-09 16:54:34.722266,20
2018-03-09 16:55:39.205123,20
2018-03-09 16:57:46.534795,21
2018-03-09 17:03:09.328164,22
2018-03-09 17:06:22.376166,22
2018-03-09 17:07:25.563299,22
2018-03-09 17:08:29.702837,21
2018-03-09 17:09:34.272351,20
2018-03-09 17:02:03.202230,22
2018-03-09 17:17:03.281870,23
2018-03-09 17:19:09.159701,23
2018-03-09 17:27:45.433256,24
2018-03-09 17:28:49.179466,23
2018-03-09 17:32:02.740530,23
2018-03-09 17:34:12.681277,23
2018-03-09 17:25:37.412945,23
2018-03-09 22:18:39.222324,64
2018-03-09 22:22:55.945802,62
2018-03-09 22:12:13.005097,74
2018-03-09 22:25:02.620061,51
2018-03-09 22:23:59.111706,57
2018-03-09 22:31:29.256387,58
2018-03-09 22:33:39.062595,54
2018-03-09 22:12:00.607442,81
2018-03-09 22:34:40.863352,52
2018-03-09 22:36:53.402327,52
2018-03-09 22:37:57.914311,48
2018-03-09 22:44:24.258714,40
2018-03-09 22:49:38.993796,40
2018-03-09 22:49:43.252440,37
2018-03-09 22:56:08.137661,32
2018-03-09 22:55:07.970076,36
2018-03-09 22:57:15.087388,34
2018-03-09 23:00:28.467154,33
2018-03-09 23:01:33.863451,31
2018-03-09 22:59:23.803420,31
2018-03-09 23:04:37.173137,28
2018-03-09 23:02:36.262725,28
2018-03-09 23:06:53.400156,31
2018-03-09 23:11:10.673708,50
2018-03-09 23:12:16.043467,211
2018-03-09 23:14:21.687042,17
2018-03-09 23:15:27.266401,17
2018-03-09 23:10:05.446309,28
2018-03-09 23:26:09.699105,15
2018-03-09 23:27:38.018579,14
2018-03-09 23:34:44.501096,17
2018-03-09 23:36:51.187277,17
2018-03-09 23:37:58.906911,16
2018-03-09 23:41:13.382197,17
2018-03-09 23:50:49.497097,17
2018-03-09 23:45:30.264328,16
2018-03-09 23:51:53.332634,17
2018-03-09 23:55:08.747916,17
2018-03-09 23:59:24.159507,17
2018-03-10 00:05:48.800636,17
2018-03-10 00:10:09.355414,18
2018-03-10 00:12:14.298641,17
2018-03-10 00:13:22.793405,16
2018-03-10 00:14:28.062134,16
2018-03-10 08:44:26.937589,17
2018-03-10 08:45:31.230606,15
2018-03-10 08:46:32.920322,28
2018-03-10 08:43:33.239797,44
2018-03-10 08:50:48.710993,20
2018-03-10 09:00:29.752508,20
2018-03-10 09:01:33.471104,20
2018-03-10 09:03:42.688165,20
2018-03-10 09:07:55.318255,19
2018-03-10 09:05:50.327405,19
2018-03-10 09:12:14.596401,19
2018-03-10 09:15:27.330425,18
2018-03-10 09:13:19.406978,19
2018-03-10 09:17:35.930501,18
2018-03-10 09:26:08.898185,19
2018-03-10 09:29:21.969482,18
2018-03-10 09:31:29.371063,19
2018-03-10 09:33:39.332514,19
2018-03-10 09:34:43.721237,19
2018-03-10 09:35:47.509991,19
2018-03-10 09:28:17.170441,19
2018-03-10 09:43:18.603119,18
2018-03-10 09:44:21.944317,18
2018-03-10 09:45:25.483732,17
2018-03-10 09:38:59.552290,18
2018-03-10 11:08:16.737514,37
2018-03-10 11:12:31.793496,67
2018-03-10 11:11:27.339815,24
2018-03-10 11:09:19.967500,42
2018-03-10 11:10:24.767482,12
2018-03-10 11:22:06.458473,18
2018-03-10 11:25:19.357575,18
2018-03-10 11:26:23.726283,18
2018-03-10 11:30:36.573347,19
2018-03-10 11:44:33.106638,20
2018-03-10 11:46:38.823301,20
2018-03-10 11:54:09.846152,33
2018-03-10 11:53:04.384482,41
2018-03-10 11:55:13.951357,27
2018-03-10 11:56:17.118311,36
2018-03-10 11:58:24.218920,21
2018-03-10 11:59:29.378319,30
2018-03-10 12:02:40.415949,16
2018-03-10 12:04:48.865040,29
2018-03-10 12:06:53.450646,35
2018-03-10 12:08:00.460614,36
2018-03-10 12:14:24.327149,34
2018-03-10 12:23:58.817859,15
2018-03-10 12:31:27.218772,21
2018-03-10 12:32:31.191510,44
2018-03-10 12:33:31.182961,14
2018-03-10 12:36:48.696295,12
2018-03-10 12:29:19.728522,35
2018-03-10 12:38:53.899967,109
2018-03-10 13:10:55.247777,27
2018-03-10 13:14:05.482088,28
2018-03-10 13:29:04.217330,32
2018-03-10 13:32:18.135151,31
2018-03-10 13:39:47.334693,44
2018-03-10 13:41:55.228786,66
2018-03-10 13:42:59.036522,104
2018-03-10 13:46:09.861870,17
2018-03-10 13:38:41.882250,31
2018-03-10 13:37:39.740360,32
2018-03-10 13:48:17.541725,17
2018-03-10 13:47:12.842267,27
2018-03-10 13:36:34.115141,32
2018-03-10 13:51:30.340224,73
2018-03-10 13:54:43.534090,27
2018-03-10 14:05:21.645594,15
2018-03-10 14:04:17.895527,15
2018-03-10 13:56:49.729380,49
2018-03-10 14:10:43.483920,19
2018-03-10 14:15:00.456948,21
2018-03-10 14:16:27.370051,20
2018-03-10 14:17:07.597826,20
2018-03-10 14:18:10.522071,20
2018-03-10 14:19:15.021295,19
2018-03-10 14:20:21.232643,39
2018-03-10 14:24:36.541506,36
2018-03-10 14:25:39.872738,42
2018-03-10 14:28:51.780583,34
2018-03-10 14:29:57.795153,25
2018-03-10 14:32:04.185317,29
2018-03-10 14:34:11.545659,91
2018-03-10 14:33:07.236175,101
2018-03-10 14:38:30.227258,10
2018-03-10 14:40:38.243014,18
2018-03-10 14:21:24.940409,39
2018-03-10 14:42:44.896713,39
2018-03-10 14:41:40.435598,11
2018-03-10 14:45:57.888044,11
2018-03-10 14:50:10.506555,33
2018-03-10 14:54:32.397873,23
2018-03-10 14:56:37.486714,33
2018-03-10 14:44:54.930301,61
2018-03-10 14:59:52.716986,21
2018-03-10 14:58:47.738694,255
2018-03-10 14:43:49.129226,34
2018-03-10 15:11:37.422607,24
2018-03-10 15:12:42.228514,55
2018-03-10 15:04:04.670651,140
2018-03-10 15:14:49.918867,27
2018-03-10 15:15:54.525808,14
2018-03-10 15:13:45.641962,24
2018-03-10 15:19:07.999725,65
2018-03-10 15:35:08.524854,19
2018-03-10 15:36:13.998456,19
2018-03-10 15:45:49.984522,22
2018-03-10 15:49:00.120294,26
2018-03-10 15:50:06.817601,25
2018-03-10 15:55:29.836478,27
2018-03-10 15:42:38.743254,21
2018-03-10 16:04:00.597787,28
2018-03-10 16:06:09.522986,29
2018-03-10 16:08:18.995898,26
2018-03-10 16:13:40.516343,27
2018-03-10 16:19:01.727089,28
2018-03-10 16:21:10.735065,29
2018-03-10 16:23:07.557740,57
2018-03-10 17:10:23.497960,40
2018-03-10 17:12:35.282828,27
2018-03-10 17:13:38.374721,36
2018-03-10 17:14:41.666297,73
2018-03-10 17:15:44.425844,25
2018-03-10 17:20:01.196039,19
2018-03-10 17:34:56.428519,20
2018-03-10 17:55:12.683681,26
2018-03-10 17:56:16.906141,52
2018-03-10 17:57:20.170249,47
2018-03-10 18:01:35.850213,31
2018-03-10 17:58:24.332891,27
2018-03-10 18:04:49.455836,12
2018-03-10 18:05:52.609103,32
2018-03-10 18:02:39.709306,60
2018-03-10 18:06:56.484455,21
2018-03-10 18:00:31.763262,18
2018-03-10 18:07:55.328959,64
2018-03-10 18:09:03.709179,31
2018-03-10 18:10:07.711631,17
2018-03-10 18:17:35.589908,11
2018-03-10 18:19:42.354813,12
2018-03-10 18:20:47.886441,23
2018-03-10 18:28:15.365034,25
2018-03-10 18:29:18.486737,59
2018-03-10 18:32:30.733660,89
2018-03-10 18:31:27.216508,33
2018-03-10 18:35:39.311542,26
2018-03-10 18:23:57.812111,24
2018-03-10 18:43:11.886336,11
2018-03-10 18:36:46.351505,26
2018-03-10 18:38:56.173669,26
2018-03-10 18:48:29.645017,25
2018-03-10 19:01:23.002006,19
2018-03-10 19:12:01.347580,23
2018-03-10 19:17:23.685509,24
2018-03-10 19:24:51.979033,25
2018-03-10 19:27:00.825803,26
2018-03-10 19:22:45.548814,25
2018-03-10 19:33:27.984819,27
2018-03-10 19:32:22.853389,27
2018-03-10 19:40:56.689476,28
2018-03-10 19:45:13.537006,28
2018-03-10 19:46:17.313601,28
2018-03-10 19:52:42.017765,24
2018-03-10 19:49:28.266493,45
2018-03-10 19:53:42.926520,21
2018-03-10 19:55:53.497721,15
2018-03-10 19:56:59.051531,47
2018-03-10 19:51:37.606530,42
2018-03-10 20:04:26.047307,10
2018-03-10 20:19:24.852907,17
2018-03-10 20:51:31.172187,28
2018-03-11 08:40:32.606889,42
2018-03-11 08:40:58.366433,37
2018-03-11 08:42:02.306616,31
2018-03-11 08:44:10.592221,32
2018-03-11 08:50:33.662711,33
2018-03-11 08:52:42.103032,35
2018-03-11 08:53:47.713303,33
2018-03-11 08:55:55.681534,32
2018-03-11 08:58:03.716754,34
2018-03-11 08:49:29.284422,36
2018-03-11 09:06:36.279514,31
2018-03-11 09:08:44.301781,31
2018-03-11 09:11:55.475227,30
2018-03-11 09:18:20.961246,30
2018-03-11 09:19:25.739673,29
2018-03-11 09:20:29.617894,28
2018-03-11 09:21:34.456694,28
2018-03-11 09:22:37.758784,28
2018-03-11 09:25:51.041129,28
2018-03-11 09:40:46.341398,26
2018-03-11 09:38:34.893122,26
2018-03-11 09:35:23.804984,27
2018-03-11 10:27:54.982063,28
2018-03-11 10:35:24.344752,39
2018-03-11 10:38:35.472932,118
2018-03-11 10:40:42.415281,11
2018-03-11 10:39:39.821479,25
2018-03-11 10:43:56.854670,36
2018-03-11 10:47:07.258748,20
2018-03-11 11:00:59.774675,28
2018-03-11 11:05:07.498661,29
2018-03-11 11:08:26.548517,31
2018-03-11 11:25:33.118164,35
2018-03-11 11:22:21.095610,35
2018-03-11 11:33:59.724973,36
2018-03-11 11:35:07.589900,36
2018-03-11 11:41:33.594132,35
2018-03-11 11:44:45.441904,35
2018-03-11 11:46:17.177547,42
2018-03-11 12:27:34.228066,32
2018-03-11 12:28:38.867162,29
2018-03-11 12:26:31.288122,35
2018-03-11 12:31:50.978407,21
2018-03-11 12:30:47.724391,26
2018-03-11 12:32:54.782472,43
2018-03-11 12:46:45.965866,26
2018-03-11 12:43:34.867492,26
2018-03-11 12:48:55.820335,26
2018-03-11 12:49:58.142135,27
2018-03-11 12:51:00.349894,27
2018-03-11 12:56:22.791843,26
2018-03-11 12:59:33.425430,27
2018-03-11 13:03:51.754254,28
2018-03-11 13:07:04.046742,47
2018-03-11 13:09:12.419982,39
2018-03-11 13:10:16.646544,57
2018-03-11 13:02:47.959605,28
2018-03-11 13:19:53.848457,28
2018-03-11 13:12:23.009998,21
2018-03-11 13:24:09.059706,32
2018-03-11 13:28:26.951580,32
2018-03-11 13:31:38.535641,33
2018-03-11 13:36:56.992220,29
2018-03-11 13:37:59.028416,45
2018-03-11 13:41:13.556561,46
2018-03-11 13:42:16.055965,110
2018-03-11 13:43:20.087699,36
2018-03-11 13:35:54.780725,33
2018-03-11 13:50:51.078073,28
2018-03-11 13:47:36.673771,30
2018-03-11 14:00:29.641833,28
2018-03-11 14:02:37.784845,26
2018-03-11 14:05:51.640168,27
2018-03-11 14:10:08.734977,26
2018-03-11 14:12:17.146975,26
2018-03-11 14:13:19.480008,26
2018-03-11 14:14:25.703942,69
2018-03-11 14:09:04.515685,27
2018-03-11 14:18:43.303588,23
2018-03-11 14:25:08.696255,24
2018-03-11 14:26:13.274328,22
2018-03-11 14:33:41.560994,23
2018-03-11 14:39:01.799425,24
2018-03-11 14:44:22.064760,22
2018-03-11 14:47:34.015943,24
2018-03-11 14:53:10.431326,78
2018-03-11 14:50:45.156646,26
2018-03-11 17:03:06.845292,19
2018-03-11 17:00:57.709168,23
2018-03-11 17:04:11.086192,18
2018-03-11 17:05:15.175569,18
2018-03-11 17:07:47.260348,15
2018-03-11 17:02:03.683231,20
2018-03-11 17:06:20.367436,17
2018-03-11 17:09:31.569980,27
2018-03-11 17:11:38.041617,45
2018-03-11 16:59:54.534888,29
2018-03-11 17:18:03.429330,33
2018-03-11 17:19:08.002491,52
2018-03-11 17:20:12.641709,40
2018-03-11 17:21:16.050698,80
2018-03-11 17:15:54.360182,16
2018-03-11 17:25:31.667915,88
2018-03-11 17:39:20.708948,18
2018-03-11 17:43:36.596156,21
2018-03-11 17:54:19.694592,25
2018-03-11 17:59:39.700821,51
2018-03-11 18:00:43.943437,59
2018-03-11 18:03:56.261884,37
2018-03-11 18:04:59.384842,48
2018-03-11 18:06:02.215861,127
2018-03-11 18:07:07.657672,50
2018-03-11 18:25:17.729170,13
2018-03-11 18:23:11.842110,36
2018-03-11 18:24:15.984589,31
2018-03-11 18:39:14.694300,26
2018-03-11 18:43:32.107973,27
2018-03-11 18:34:59.176387,23
2018-03-11 18:58:31.776047,32
2018-03-11 19:06:00.499543,33
2018-03-11 19:07:02.672318,32
2018-03-11 19:14:32.911067,32
2018-03-11 19:16:41.505301,32
2018-03-11 19:19:55.467710,31
2018-03-11 19:26:20.334129,27
2018-03-11 19:22:04.011902,30
2018-03-11 19:20:59.952383,31
2018-03-12 07:34:56.926061,26
2018-03-12 07:35:23.609542,47
2018-03-12 07:36:28.212058,20
2018-03-12 07:42:52.786175,38
2018-03-12 07:43:54.930384,11
2018-03-12 07:45:02.170994,45
2018-03-12 07:41:49.301043,25
2018-03-12 07:46:05.857943,19
2018-03-12 07:49:22.405391,108
2018-03-12 07:50:25.851627,37
2018-03-12 08:01:08.134913,18
2018-03-12 08:03:17.358715,16
2018-03-12 07:54:43.603941,38
2018-03-12 08:04:23.927390,26
2018-03-12 08:28:02.522811,24
2018-03-12 08:32:17.762524,25
2018-03-12 08:34:27.998460,26
2018-03-12 08:35:33.098074,25
2018-03-12 08:36:38.532689,25
2018-03-12 08:41:59.405031,23
2018-03-12 08:44:08.414798,22
2018-03-12 08:46:17.896790,21
2018-03-12 08:47:21.521781,21
2018-03-12 08:48:23.999383,21
2018-03-12 08:49:28.914528,20
2018-03-12 08:52:42.567661,21
2018-03-12 08:54:52.502833,22
2018-03-12 09:00:13.468707,24
2018-03-12 09:03:27.199148,24
2018-03-12 09:05:36.199187,22
2018-03-12 15:36:00.698280,43
2018-03-12 15:36:45.369826,62
2018-03-12 15:38:53.372348,25
2018-03-12 15:39:58.664825,44
2018-03-12 15:43:11.258675,52
2018-03-12 15:45:17.853129,15
2018-03-12 15:48:27.877731,63
2018-03-12 15:48:31.953209,21
2018-03-12 15:49:34.847719,19
2018-03-12 15:51:43.361946,68
2018-03-12 15:52:43.627826,42
2018-03-12 15:41:00.256989,56
2018-03-12 16:02:24.433222,20
2018-03-12 15:57:04.452876,53
2018-03-12 16:05:38.653895,255
2018-03-12 16:15:15.378269,42
2018-03-12 16:16:20.255477,62
2018-03-12 16:17:24.520719,48
2018-03-12 16:18:27.612775,10
2018-03-12 16:19:32.489269,30
2018-03-12 16:28:02.810241,10
2018-03-12 16:35:31.009405,24
2018-03-12 16:36:36.329235,45
2018-03-12 16:22:44.211048,16
2018-03-12 16:42:56.129417,26
2018-03-12 16:49:27.163988,30
2018-03-12 17:15:03.501203,33
2018-03-12 17:13:58.990693,33
2018-03-12 17:16:09.270692,32
2018-03-12 17:27:55.838794,31
2018-03-12 17:31:09.617095,31
2018-03-12 17:39:30.954406,42
2018-03-12 17:40:34.099914,49
2018-03-12 17:41:38.566623,53
